,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,Sample,moisture_content,pH,N_prop,C_prop,NH4N_prop,Si04Si_prop,N02N_prop,PO4P_prop,NO3N_prop
1,1.0,-0.8676308067278483,-0.32910134048297696,0.8182229047176027,-0.17577003412158995,0.7932808742523327,-0.4263358274438565,-0.3216217645629093,0.860559274048536,-0.6095854374855141,0.8032632719463595,-0.34032070436307843,-0.12341300268111635,0.8104672373743079,-0.6282843772856833,-0.18324961004165763,0.7293542329850049,-0.7778758956870364,0.5001368233846246,0.8121143410692222,0.8221007383892501,-0.39267773580355203,-0.9274674140883896,0.8178226961048164,-0.2318668535220974,-0.36649922008331526,-0.4936520107244654,-0.8676308067278483,-0.31414218864284166,0.8119949809306729,0.8647569087773715,0.8647569087773715,-0.7479575920067658,-0.37771858396341673,0.5721875578851758,-0.8841370061331192,-0.7329984401666305,-0.4637337070441948,-0.8601512308077807,-0.45251434316409334,-0.7886052533517863,-0.6031612626586109,-0.36275943212328143,-0.41584410034227215,-0.47286957377570504,-0.4749530709242963,0.26178515720236806,-0.35215626515471693,0.7642540222506623,0.8298564057325449,-0.6469833170858524,-0.7080588735557607,0.38655211189601285,0.8104672373743079,0.7417759627727016,-0.4720392490371738,0.6623926965985074,-0.35527985620321373,-0.22812706556206358,0.6320241652457171,-0.8264931391674762,0.6469833170858524,0.6058456495254803,0.5534886180850067,0.49739179868449923,-0.36275943212328143,0.14423421498358088,-0.36275943212328143
2,-0.8676308067278483,1.0,0.3776223776223776,-0.8773876784125652,0.2517482517482518,-0.7915960363759428,0.38461538461538464,0.34965034965034963,-0.8790415680583346,0.4965034965034965,-0.8186349431603627,0.4965034965034965,0.0979020979020979,-0.8411319892219633,0.6853146853146853,0.055944055944055944,-0.8682018740230751,0.8811188811188811,-0.4308237780280829,-0.7946477644742238,-0.8483831270600837,0.43356643356643354,0.9020979020979021,-0.8463499394941816,0.18181818181818182,0.3916083916083916,0.48951048951048953,0.9090909090909091,0.2517482517482518,-0.8536147458417711,-0.9136433676031671,-0.9136433676031671,0.7062937062937062,0.3986013986013986,-0.4965034965034965,0.9141870411815418,0.6853146853146853,0.5034965034965035,0.7692307692307693,0.5524475524475524,0.756568585805414,0.42381851334469944,0.42657342657342656,0.3362527048024062,0.44210798466817747,0.46853146853146854,-0.4195804195804196,0.40980798397793256,-0.7986001739057147,-0.8628854027363244,0.8391608391608392,0.4483369397365416,-0.6000036934782409,-0.8411319892219633,-0.8091080709307898,0.325744807777331,-0.7789521634629794,0.3076923076923077,-0.1258741258741259,-0.7692307692307693,0.965034965034965,-0.6783216783216783,-0.6433566433566433,-0.6713286713286714,-0.25874125874125875,0.3986013986013986,-0.20665530815981215,0.4755244755244755
3,-0.32910134048297696,0.3776223776223776,1.0,-0.5583376135352688,0.8321678321678322,-0.5312964388288985,0.8531468531468531,0.951048951048951,-0.5194336538526522,0.6363636363636364,-0.5552480484044199,0.7552447552447552,0.8741258741258742,-0.5293330621827873,0.48951048951048953,0.7972027972027972,-0.5553680003872302,0.46153846153846156,-0.7705791151721808,-0.6448712224790821,-0.5075796486684262,0.9020979020979021,0.2097902097902098,-0.5194336538526522,0.9090909090909091,0.9230769230769231,0.916083916083916,0.27972027972027974,0.9440559440559441,-0.5375956697216261,-0.5293330621827873,-0.5293330621827873,0.4965034965034965,0.8321678321678322,-0.6503496503496503,0.3082316460688723,0.4405594405594406,0.8951048951048951,0.20279720279720279,0.7832167832167832,-0.12609476430090233,0.5218922189120679,0.9440559440559441,0.8616475560561658,0.8421104469870047,0.8391608391608392,0.44755244755244755,0.8371291296643237,-0.6584948802380455,-0.5220819243446669,0.5314685314685315,0.54641064530391,-0.7017587058225039,-0.5293330621827873,-0.4938711601785341,0.8721554530812411,-0.5684245517162282,0.9020979020979021,-0.46853146853146854,-0.5874125874125874,0.38461538461538464,-0.32167832167832167,-0.4825174825174825,-0.5594405594405595,-0.6153846153846154,0.8531468531468531,0.45534220441992507,0.7902097902097902
4,0.8182229047176027,-0.8773876784125652,-0.5583376135352688,1.0,-0.3843103054203798,0.9354344413078676,-0.6163467162402317,-0.45682168380158356,0.9529207105265541,-0.6671046811070743,0.9743355922653231,-0.42056599461098165,-0.3553057540678983,0.9849624060150376,-0.543835337859028,-0.3480546162297779,0.849223267979487,-0.8193785757076022,0.6355866993942737,0.8326084343096074,0.9699248120300752,-0.543835337859028,-0.7976251621932411,0.9792861056794627,-0.36980802974413907,-0.5583376135352688,-0.6453512675927132,-0.7468671973263985,-0.4640728216397039,0.9905855607449949,0.9548872180451128,0.9548872180451128,-0.543835337859028,-0.5220819243446669,0.7033603702976763,-0.9116129231312153,-0.6743558189451947,-0.6090955784021114,-0.5655887513733892,-0.601844440563991,-0.5302609034946512,-0.581107839446193,-0.5220819243446669,-0.5593162954669608,-0.7021943337472268,-0.5148307865065466,0.17402730811488895,-0.5520524474738834,0.878925607162367,0.9774436090225563,-0.8483831270600837,-0.5847397634427318,0.6949177085270484,0.9849624060150376,0.9297725431139089,-0.6283228514011963,0.858641775981065,-0.543835337859028,0.12326934324804635,0.7686206108407596,-0.8411319892219633,0.5220819243446669,0.6308489919164725,0.7251137838120374,0.3263012027154168,-0.5148307865065466,0.11985349188577732,-0.5148307865065466
5,-0.17577003412158995,0.2517482517482518,0.8321678321678322,-0.3843103054203798,1.0,-0.4064952619227814,0.5174825174825175,0.8181818181818182,-0.2978570602511712,0.25874125874125875,-0.40219890685704773,0.6573426573426573,0.8461538461538461,-0.3553057540678983,0.48951048951048953,0.6433566433566433,-0.4850682535027707,0.4125874125874126,-0.43432641036977465,-0.5158969779832657,-0.3480546162297779,0.8601398601398601,-0.03496503496503497,-0.35234310785809275,0.8041958041958042,0.7832167832167832,0.8181818181818182,0.06993006993006994,0.8111888111888111,-0.36687272055327186,-0.3263012027154168,-0.3263012027154168,0.4825174825174825,0.7762237762237763,-0.5174825174825175,0.17863424942627829,0.42657342657342656,0.8811188811188811,0.055944055944055944,0.7552447552447552,-0.09106844088398501,0.35726849885255657,0.8531468531468531,0.704029100680038,0.614038867594691,0.8251748251748252,0.26573426573426573,0.8021028062474064,-0.5253948512537596,-0.3553057540678983,0.3076923076923077,0.42381851334469944,-0.5929861064200158,-0.3553057540678983,-0.38879218992778214,0.651489615554662,-0.5438629970124406,0.7412587412587412,-0.35664335664335667,-0.24475524475524477,0.22377622377622378,-0.1958041958041958,-0.13986013986013987,-0.3076923076923077,-0.6293706293706294,0.6713286713286714,0.5324001159371431,0.5874125874125874
6,0.7932808742523327,-0.7915960363759428,-0.5312964388288985,0.9354344413078676,-0.4064952619227814,1.0,-0.6560976157350157,-0.4457184889504182,0.9409020889523279,-0.5562566742101219,0.9800379116648475,-0.4064952619227814,-0.43858699312721156,0.9613160266404963,-0.33874605160231785,-0.44928423686202157,0.7975730130909963,-0.7345440697902892,0.7161856254350157,0.7149207027084304,0.9724081346401944,-0.6026113970609654,-0.7345440697902892,0.9686846309489517,-0.4278897493924015,-0.6240058845305855,-0.6596633636466189,-0.6525318678234123,-0.5099019513592784,0.953867275217419,0.9169475946417042,0.9169475946417042,-0.5099019513592784,-0.6204401366189822,0.8201220196687695,-0.8519215544451435,-0.834385011315183,-0.6382688761769989,-0.5134676992708818,-0.6596633636466189,-0.4375697711510695,-0.5893796917545018,-0.566953917944932,-0.6733216478528702,-0.7442825176430936,-0.4956389597128651,0.12836692481772044,-0.6358156674684928,0.7858395890060024,0.965013395973729,-0.752372809348306,-0.6858236413143294,0.6118861082546587,0.9613160266404963,0.8644235479066026,-0.6465316618640292,0.790800174995787,-0.6311373803537922,0.09984094152489369,0.6204401366189822,-0.7416755656134959,0.29952282457468105,0.44928423686202157,0.5705196658565354,0.3744035307183513,-0.5205991950940885,0.10537394488944123,-0.47781022015484836
7,-0.4263358274438565,0.38461538461538464,0.8531468531468531,-0.6163467162402317,0.5174825174825175,-0.6560976157350157,1.0,0.7902097902097902,-0.6465677649354692,0.7272727272727273,-0.6549079545282901,0.6153846153846154,0.7762237762237763,-0.6453512675927132,0.1958041958041958,0.8391608391608392,-0.48155326615854777,0.3916083916083916,-0.9597212616235343,-0.5533411134820512,-0.6381001297545928,0.7832167832167832,0.35664335664335667,-0.6429353617616744,0.8251748251748252,0.8951048951048951,0.7552447552447552,0.34965034965034963,0.8811188811188811,-0.6284057490664954,-0.5873421648877503,-0.5873421648877503,0.3006993006993007,0.7412587412587412,-0.7762237762237763,0.4308237780280829,0.5804195804195804,0.7062937062937062,0.3076923076923077,0.7412587412587412,-0.15061319069274443,0.6760080419465041,0.7832167832167832,0.9211923058649253,0.9543918399186053,0.6153846153846154,0.4405594405594406,0.8021028062474064,-0.5569185423289853,-0.6453512675927132,0.6433566433566433,0.598950130429286,-0.6947411187642789,-0.6453512675927132,-0.560421174670677,0.8826633501063162,-0.5368454099542155,0.916083916083916,-0.44755244755244755,-0.5944055944055944,0.3706293706293706,-0.15384615384615385,-0.42657342657342656,-0.5734265734265734,-0.46853146853146854,0.7902097902097902,0.26620005796857155,0.7482517482517482
8,-0.3216217645629093,0.34965034965034963,0.951048951048951,-0.45682168380158356,0.8181818181818182,-0.4457184889504182,0.7902097902097902,1.0,-0.46494760624573067,0.5664335664335665,-0.4377917304727157,0.7272727272727273,0.8321678321678322,-0.4350682702872224,0.5174825174825175,0.7552447552447552,-0.5202181269450005,0.5104895104895105,-0.756568585805414,-0.5699829514815113,-0.44231940812534276,0.9230769230769231,0.2097902097902098,-0.4395207840291673,0.9370629370629371,0.916083916083916,0.9090909090909091,0.2937062937062937,0.9230769230769231,-0.4395207840291673,-0.47857509731594466,-0.47857509731594466,0.5244755244755245,0.8601398601398601,-0.6083916083916084,0.22767110220996253,0.46853146853146854,0.9020979020979021,0.2727272727272727,0.7762237762237763,-0.09106844088398501,0.5779343363791356,0.958041958041958,0.8126107032724816,0.7368466411136291,0.9230769230769231,0.45454545454545453,0.8091080709307898,-0.6199659244794364,-0.45682168380158356,0.45454545454545453,0.54641064530391,-0.6210564546529159,-0.4350682702872224,-0.416813248661316,0.7810870121972561,-0.5017574746630903,0.8881118881118881,-0.45454545454545453,-0.5174825174825175,0.34265734265734266,-0.34265734265734266,-0.43356643356643354,-0.45454545454545453,-0.6573426573426573,0.9300699300699301,0.4728553661283837,0.8811188811188811
9,0.860559274048536,-0.8790415680583346,-0.5194336538526522,0.9529207105265541,-0.2978570602511712,0.9409020889523279,-0.6465677649354692,-0.46494760624573067,1.0,-0.5957141205023424,0.9465912535869115,-0.3886671395960405,-0.2869598507297869,0.9566871955483982,-0.49400683163608883,-0.3087542697725555,0.889165924374863,-0.8463499394941816,0.7077408098701415,0.7304459457456571,0.9679866506139304,-0.5848169109809581,-0.8463499394941816,0.9641509433962264,-0.35234310785809275,-0.5702872982857791,-0.650200168109264,-0.7482750538017228,-0.4395207840291673,0.9528301886792453,0.9868190757231509,0.9868190757231509,-0.5303308633740366,-0.6029789268499319,0.7700694728444915,-0.875124240482103,-0.7664370696706966,-0.6284057490664954,-0.6211409427189059,-0.650200168109264,-0.5276216834507482,-0.629507249910203,-0.5412280728954209,-0.5913001624879075,-0.6889372976208713,-0.5412280728954209,0.16709054599455947,-0.5676481559883911,0.8769436255974504,0.9755196206576187,-0.8100259077562338,-0.5894807773725601,0.6269693925438617,0.9566871955483982,0.8914987065202297,-0.5785644666804756,0.8165182786617734,-0.5702872982857791,0.09444248251866404,0.7155834252375698,-0.8354527299727973,0.4722124125933202,0.5702872982857791,0.6247733458927006,0.3087542697725555,-0.5521252824168051,0.07641417484459112,-0.5521252824168051
10,-0.6095854374855141,0.4965034965034965,0.6363636363636364,-0.6671046811070743,0.25874125874125875,-0.5562566742101219,0.7272727272727273,0.5664335664335665,-0.5957141205023424,1.0,-0.6264336956357558,0.48951048951048953,0.4825174825174825,-0.6381001297545928,0.4125874125874126,0.5944055944055944,-0.3374387850454057,0.42657342657342656,-0.7180396300468049,-0.7946477644742238,-0.5945933027258706,0.3916083916083916,0.6153846153846154,-0.617508539545111,0.5734265734265734,0.5384615384615384,0.5524475524475524,0.6503496503496503,0.6223776223776224,-0.6465677649354692,-0.5945933027258706,-0.5945933027258706,0.5034965034965035,0.3146853146853147,-0.4965034965034965,0.5674264393540605,0.32867132867132864,0.40559440559440557,0.4965034965034965,0.3006993006993007,0.273205322651955,0.6304738215045116,0.48951048951048953,0.5709290716957521,0.6596531834731537,0.43356643356643354,0.3776223776223776,0.3677763958776318,-0.5569185423289853,-0.6090955784021114,0.5874125874125874,0.7145369977051131,-0.4561431587846275,-0.6381001297545928,-0.5359027482788349,0.8021028062474064,-0.41754642996438984,0.5594405594405595,-0.11888111888111888,-0.7972027972027972,0.5244755244755245,-0.5594405594405595,-0.8321678321678322,-0.7412587412587412,-0.5594405594405595,0.6083916083916084,-0.06655001449214289,0.5804195804195804
